"","SAMPLE_ID","CLAY","SILT","SAND","SOC","CaCO3","N","P","K","CEC","GPS_PROJ","GPS_LAT","GPS_LONG","LC1","LC2","LU1","LU2","MINERAL","COUNTRY"
"197","1321",2,4,95,24,0,1.3,104.8,86.8,6.7,"WGS84",52.9646,7.60326,"B14","8","U111","8","mineral","GERMANY"
"198","1322",4,13,84,37.1,0,1.6,128.2,59.2,7.9,"WGS84",52.83895,7.61039,"B16","8","U111","U150","mineral","GERMANY"
"199","1323",4,14,82,20.4,0,1.5,135.2,68.5,4,"WGS84",52.87308,7.51913,"B11","8","U111","8","mineral","GERMANY"
"200","1324",2,7,91,12.1,0,1.2,102.4,173.4,2.8,"WGS84",52.81731,7.4335,"B16","8","U111","U150","mineral","GERMANY"
"201","1325",4,18,78,10.7,0,1.1,60.2,84.6,5.4,"WGS84",52.92232,7.3081,"B11","8","U111","8","mineral","GERMANY"
"202","1326",3,13,84,20.8,1,1.5,116.1,85.5,6,"WGS84",52.95905,7.33579,"E20","8","U112","8","mineral","GERMANY"
"203","1327",3,5,93,51.4,0,2,0,18,8.1,"WGS84",52.8479,7.19401,"C30","8","U120","8","mineral","GERMANY"
"204","1328",3,6,91,14.7,0,0.8,68.8,66.1,4.8,"WGS84",52.71939,7.08376,"B16","8","U111","U150","mineral","GERMANY"
"205","1329",NA,NA,NA,304.6,2,10.4,12.3,98.5,32.1,"WGS84",52.70287,7.144094,"E20","8","U400","8","organic","GERMANY"
"206","1330",4,10,86,21.9,0,1.3,101.5,84.8,6.2,"WGS84",52.61449,7.20865,"B11","8","U111","8","mineral","GERMANY"
"207","1332",7,22,71,81.4,0,4,41.8,127.5,12.4,"WGS84",53.11549,7.98366,"E20","8","U112","8","mineral","GERMANY"
"208","1333",2,5,93,46,3,1.9,23.7,35,6.8,"WGS84",52.63449,7.29641,"C20","8","U120","8","mineral","GERMANY"
"209","1334",3,13,84,31,1,1.9,89.3,0,7.2,"WGS84",52.72559,7.34998,"B16","8","U111","U150","mineral","GERMANY"
"210","1335",3,9,88,24.7,1,1.6,115.2,98.6,6.5,"WGS84",52.70891,7.41026,"B16","8","U111","8","mineral","GERMANY"
"211","1336",3,7,90,19.9,0,1,25.7,23,5,"WGS84",52.76766,7.64398,"E30","8","U120","8","mineral","GERMANY"
"212","1337",6,14,79,18,0,1.4,71.5,0,8.2,"WGS84",52.65873,7.59064,"B21","8","U111","8","mineral","GERMANY"
"213","1338",4,9,88,28,0,1.2,12.2,22.9,4.8,"WGS84",52.69755,7.73652,"C30","8","U120","8","mineral","GERMANY"
"214","1339",3,5,92,12.8,0,1.1,111.8,143.4,6.1,"WGS84",52.6876,8.21048,"E20","8","U111","U150","mineral","GERMANY"
"215","1341",6,44,50,28.4,1,2.3,70,45.9,7.1,"WGS84",52.77699,8.17723,"B11","8","U111","8","mineral","GERMANY"
"216","1343",6,18,76,38.4,1,3.1,40.7,120.2,7.2,"WGS84",52.78074,8.44383,"E20","8","U400","8","mineral","GERMANY"
"217","1344",3,9,88,19.8,0,1.3,150.7,80,5.4,"WGS84",52.62569,7.74027,"B13","8","U111","8","mineral","GERMANY"
"218","1345",2,8,91,23.7,0,1.6,137.4,0,3.4,"WGS84",52.91884,8.05226,"B16","8","U111","8","mineral","GERMANY"
"219","1346",4,6,91,39.1,1,1.8,76.5,82.9,5.7,"WGS84",52.95797,8.25887,"B16","8","U111","8","mineral","GERMANY"
"220","1347",3,14,83,20.5,0,1.4,107.4,115.4,4.7,"WGS84",52.8429,7.8181,"B13","8","U111","8","mineral","GERMANY"
"221","1348",7,22,71,77.4,1,3.9,64.1,48.8,13.2,"WGS84",52.80697,7.81988,"E20","8","U111","8","mineral","GERMANY"
"222","1349",7,19,74,20,1,1.6,80,122,4.6,"WGS84",52.80906,7.93845,"B11","8","U111","8","mineral","GERMANY"
"223","1350",9,21,70,116.3,3,6.4,58.9,267.7,16.8,"WGS84",52.68227,7.8852,"C10","8","U120","U361","organic","GERMANY"
"224","1351",5,9,86,34.3,2,3.4,77.3,101.3,20.8,"WGS84",53.41814,14.22873,"E20","8","U111","8","mineral","GERMANY"
"225","1352",5,9,86,116.3,0,9,52.1,79.6,44.6,"WGS84",53.54473,14.21107,"E20","8","U111","U150","organic","GERMANY"
"226","1353",8,30,61,10.6,1,1.2,42.4,185.3,6.8,"WGS84",53.39812,14.28703,"B13","8","U111","8","mineral","GERMANY"
"227","1354",12,29,59,13.6,7,1.4,33.7,222.5,10.3,"WGS84",53.30948,14.24808,"B11","8","U111","8","mineral","GERMANY"
"228","1355",18,63,20,12.2,715,1.3,0,196.4,11.6,"WGS84",50.77217,11.14818,"B32","8","U111","8","mineral","GERMANY"
"229","1356",35,50,15,27.9,109,2.9,56.9,750,25.7,"WGS84",51.05629,11.44059,"E20","8","U111","8","mineral","GERMANY"
"230","1357",8,81,10,11.9,2,1.3,26.5,76.3,10,"WGS84",51.21804,11.44568,"B11","8","U111","8","mineral","GERMANY"
"231","1358",10,79,10,13.2,0,1.2,35.1,148.8,7.9,"WGS84",51.21877,11.38844,"B11","8","U111","U150","mineral","GERMANY"
"232","1359",27,60,13,17.5,27,1.9,76.5,525.5,20.3,"WGS84",50.93082,11.40827,"B13","8","U111","8","mineral","GERMANY"
"233","1360",24,32,44,21.8,28,2.1,74.8,620.5,19.1,"WGS84",51.05518,11.52619,"B11","8","U111","8","mineral","GERMANY"
"234","1361",14,32,55,23.4,0,2.3,33.7,31.1,9.3,"WGS84",54.62402,9.98449,"E20","8","U111","8","mineral","GERMANY"
"235","1363",11,34,55,41.6,0,3.7,67.6,205.4,12.2,"WGS84",54.76764,9.79809,"E20","8","U111","8","mineral","GERMANY"
"236","1364",19,40,42,19.2,2,1.8,109.3,250.3,13.3,"WGS84",54.76738,9.67384,"E20","8","U111","8","mineral","GERMANY"
"237","1365",4,7,89,42.4,0,2.5,58.2,171.6,11.5,"WGS84",54.22813,9.64741,"B16","8","U111","8","mineral","GERMANY"
"238","1366",NA,NA,NA,349,1,14.7,27.1,178.4,31.5,"WGS84",54.20951,9.46367,"H12","8","U364","8","organic","GERMANY"
"239","1367",11,16,73,24.6,2,2.3,83.9,70.7,7.9,"WGS84",54.29921,9.43182,"E20","8","U111","8","mineral","GERMANY"
"240","1368",12,19,69,19.4,1,2,85.7,150.5,8.1,"WGS84",54.26266,9.30956,"E20","8","U111","8","mineral","GERMANY"
"241","1370",NA,NA,NA,316.3,1,16.8,49.7,139.2,35.2,"WGS84",54.24484,9.34054,"E30","8","U364","U400","organic","GERMANY"
"242","1371",3,7,90,7.6,1,0.8,98,196.1,3.1,"WGS84",54.22865,9.9233,"B16","8","U111","8","mineral","GERMANY"
"243","1372",7,20,73,9.6,0,1,39.8,118.1,6.6,"WGS84",54.44433,9.95373,"B32","8","U111","8","mineral","GERMANY"
"244","1373",19,41,40,14.5,2,1.5,33.9,169.9,13,"WGS84",54.42626,9.86135,"B32","8","U111","8","mineral","GERMANY"
"245","1374",5,14,81,11.9,0,1,79.3,42.5,4.7,"WGS84",54.15571,10.50502,"E20","8","U111","8","mineral","GERMANY"
"246","1375",38,42,20,161.3,1,12.5,43.1,101.1,23.1,"WGS84",54.15583,9.52559,"E20","8","U111","8","organic","GERMANY"
"247","1376",7,27,66,14.5,2,1.4,57.5,131.1,9.6,"WGS84",54.40801,9.70747,"B11","8","U111","8","mineral","GERMANY"
"248","1377",5,20,75,13.8,0,1.3,53.7,176.5,5.4,"WGS84",54.20986,10.44438,"B11","8","U111","8","mineral","GERMANY"
"249","1378",24,48,28,28.2,1,2.8,33,121.3,14.1,"WGS84",54.24515,10.59809,"E20","8","U111","8","mineral","GERMANY"
"250","1380",9,29,63,15.1,2,1.7,59.7,182.8,8.9,"WGS84",54.29993,10.38391,"B11","8","U111","8","mineral","GERMANY"
"251","1381",6,20,73,25.6,0,1.9,36.6,79.2,5.6,"WGS84",53.27717,12.0239,"C10","8","U111","U364","mineral","GERMANY"
"252","1382",3,5,92,31.7,0,2.8,53,100.2,11.5,"WGS84",53.39085,11.63837,"B16","8","U111","8","mineral","GERMANY"
"253","1383",14,33,52,11.9,0,1.3,65.4,226.5,8.2,"WGS84",53.53201,11.8248,"B16","8","U111","8","mineral","GERMANY"
"254","1384",7,22,71,17.9,1,1.6,38.9,164.5,7.3,"WGS84",53.47527,12.00315,"B11","8","U111","8","mineral","GERMANY"
"255","1385",3,6,90,20.4,0,1.4,82.3,39.3,2.5,"WGS84",53.33205,11.96645,"B14","8","U111","8","mineral","GERMANY"
"256","1386",8,17,75,14.7,0,1.5,68.1,251.5,8.7,"WGS84",53.31103,12.14558,"B16","8","U111","8","mineral","GERMANY"
"257","1387",5,15,80,6.7,0,0.7,39.4,63.1,4.9,"WGS84",53.45311,12.24306,"B11","8","U111","8","mineral","GERMANY"
"258","1388",10,21,68,6.2,64,1,29.6,112.8,9.1,"WGS84",53.62139,11.85885,"B11","8","U111","8","mineral","GERMANY"
"259","1389",5,25,70,8.8,0,1,33.1,79.9,4.2,"WGS84",53.48903,12.24494,"B14","8","U111","8","mineral","GERMANY"
"260","1390",7,19,75,12.9,0,1.3,77.3,142.7,6.4,"WGS84",53.61067,12.46298,"E20","8","U111","8","mineral","GERMANY"
"261","1391",6,23,71,13.8,2,1.4,84.9,267.6,5.9,"WGS84",53.62924,12.43381,"B16","8","U111","8","mineral","GERMANY"
"262","1392",14,27,59,11.7,5,1.3,31,144.1,10.7,"WGS84",53.61717,12.97751,"B13","8","U111","8","mineral","GERMANY"
"263","1393",3,8,90,5.2,0,0.6,42.2,34,4,"WGS84",53.60351,12.79512,"E20","8","U111","U150","mineral","GERMANY"
"264","1394",11,28,61,13.2,3,1.5,91,241.2,8.5,"WGS84",53.64535,12.52551,"B11","8","U111","8","mineral","GERMANY"
"265","1395",27,47,26,22.3,25,2.3,60.4,126.1,23.7,"WGS84",53.79747,12.95965,"B14","8","U111","8","mineral","GERMANY"
"266","1396",10,24,66,99,14,8.2,32.5,29.3,39.3,"WGS84",53.92672,12.81655,"E20","8","U111","8","mineral","GERMANY"
"267","1397",9,21,71,21.7,2,2,37.4,159.9,8.7,"WGS84",53.91346,12.60247,"C10","8","U400","8","mineral","GERMANY"
"268","1398",10,21,70,17.5,1,1.7,107.1,289,12,"WGS84",54.02375,12.48718,"E20","8","U111","8","mineral","GERMANY"
"269","1399",8,20,72,10.5,0,1.1,33.9,118.4,8.3,"WGS84",53.737,12.43999,"B16","8","U111","8","mineral","GERMANY"
"270","1400",15,31,54,13,51,1.2,41.5,109.7,10.6,"WGS84",53.81126,12.47302,"B32","8","U111","8","mineral","GERMANY"
"271","1401",3,6,91,6.3,2,0.6,40.3,64.2,3.2,"WGS84",53.68931,12.1041,"B16","8","U111","8","mineral","GERMANY"
"272","1402",10,31,59,10.9,0,1.2,30.5,129.8,6.3,"WGS84",53.72524,12.10587,"B11","8","U111","8","mineral","GERMANY"
"273","1403",5,9,86,11.6,0,1.3,62.2,61.5,5.8,"WGS84",53.7622,12.04704,"E20","8","U400","8","mineral","GERMANY"
"274","1404",13,31,55,9.2,0,1.1,18.7,121.8,6.6,"WGS84",53.89132,11.84031,"B11","8","U111","8","mineral","GERMANY"
"275","1405",10,28,62,19.7,1,2,28.2,63,13.9,"WGS84",53.90975,11.8107,"E20","8","U111","8","mineral","GERMANY"
"276","1406",31,44,25,171.5,0,11,12.2,61.7,68.4,"WGS84",53.96453,11.75208,"E20","8","U111","8","organic","GERMANY"
"277","1407",7,23,70,24.2,0,2.4,125.8,416.8,6.8,"WGS84",53.98292,11.72238,"E20","8","U111","8","mineral","GERMANY"
"278","1408",4,10,86,6.8,1,0.6,64.2,118.8,4.1,"WGS84",53.85715,11.71724,"B16","8","U111","8","mineral","GERMANY"
"279","1409",NA,NA,NA,384,2,29.7,22.5,72.8,60.6,"WGS84",53.95431,12.36115,"E20","8","U111","8","organic","GERMANY"
"280","1410",4,18,78,7.4,0,0.9,62.2,57.6,3,"WGS84",53.95771,12.17845,"B21","8","U111","8","mineral","GERMANY"
"281","1411",9,32,59,9.2,1,1,37.5,92.7,5.8,"WGS84",53.99573,12.05841,"B13","8","U111","8","mineral","GERMANY"
"282","1412",4,16,80,15.5,1,1,49.4,32.6,3.2,"WGS84",54.11712,12.30913,"C20","8","U120","8","mineral","GERMANY"
"283","1413",12,24,64,10.6,0,1.1,49.2,96.9,6.3,"WGS84",54.06907,11.97034,"E20","8","U111","8","mineral","GERMANY"
"284","1414",8,33,59,12.1,1,1.2,40.1,99.9,6.3,"WGS84",54.05301,11.84741,"B22","8","U111","8","mineral","GERMANY"
"285","1415",6,8,86,28.2,0,2.6,28.1,0,9.2,"WGS84",54.27878,12.31811,"E20","8","U111","8","mineral","GERMANY"
"286","1417",4,12,84,13.1,1,1.1,45.7,86.3,5.6,"WGS84",54.13151,12.49358,"B13","B11","U111","8","mineral","GERMANY"
"287","1418",12,25,62,12.7,5,1.5,36.3,54.9,12.9,"WGS84",54.2732,12.59425,"B11","8","U111","8","mineral","GERMANY"
"288","1419",12,35,54,15.5,2,1.6,39.6,221.1,11.1,"WGS84",54.32519,12.68973,"E20","8","U400","8","mineral","GERMANY"
"289","1420",9,28,63,9.5,0,1,41.7,35.8,6.4,"WGS84",54.16362,12.67902,"B11","8","U111","8","mineral","GERMANY"
"290","1421",8,13,78,83.5,2,3.9,66.6,232.6,14.5,"WGS84",53.95887,9.9546,"B32","8","U111","8","mineral","GERMANY"
"291","1422",6,20,74,48.6,0,2.7,165.4,214.4,10.5,"WGS84",53.99474,9.74086,"B13","8","U111","8","mineral","GERMANY"
"292","1424",4,11,85,23.2,0,2.1,55,77.1,5.7,"WGS84",54.13818,9.61756,"E10","8","U364","U361","mineral","GERMANY"
"293","1425",2,7,91,26.7,0,1.7,147.1,53.5,2.6,"WGS84",53.90511,9.92396,"B18","8","U111","8","mineral","GERMANY"
"294","1426",4,8,88,25.9,0,1.7,83,42.2,3,"WGS84",53.9229,9.77173,"C20","8","U120","8","mineral","GERMANY"
"295","1427",6,22,73,13.9,0,1.2,56.9,49.4,0,"WGS84",53.81527,9.98482,"B14","8","U111","8","mineral","GERMANY"
"296","1428",7,22,71,19.3,0,1.8,52.7,178.4,7.6,"WGS84",53.79813,10.28786,"B32","8","U111","8","mineral","GERMANY"
"297","1429",7,25,68,15.3,1,1.3,55.4,178.2,6.1,"WGS84",54.08356,9.43472,"B55","8","U111","8","mineral","GERMANY"
"298","1430",4,8,89,24.9,1,2.2,75.2,99.9,10.5,"WGS84",53.76132,9.89387,"B16","8","U111","8","mineral","GERMANY"
"299","1431",4,11,84,16.2,0,1.5,63.3,96.7,6,"WGS84",53.6715,9.9546,"E20","8","U111","8","mineral","GERMANY"
"300","1432",5,15,80,17.2,2,1.6,90.1,179.1,8.3,"WGS84",53.81412,10.53131,"B32","8","U111","8","mineral","GERMANY"
"301","1433",12,35,53,11,1,1.2,25.3,79.4,7.5,"WGS84",53.83197,10.56188,"B13","8","U111","8","mineral","GERMANY"
"302","1434",NA,NA,NA,271.6,12,22.2,49,115.3,99.8,"WGS84",53.95747,10.62449,"E20","8","U111","8","organic","GERMANY"
"303","1435",16,32,52,10.7,1,1.2,48,124.7,11.1,"WGS84",53.97527,10.65523,"B11","8","U111","8","mineral","GERMANY"
"304","1436",13,19,68,10,1,1.1,50.1,81.8,8.9,"WGS84",53.68879,10.40863,"B13","8","U111","8","mineral","GERMANY"
"305","1437",2,3,95,18.4,1,1.5,90.5,118.6,8,"WGS84",53.29041,10.94468,"E20","8","U400","8","mineral","GERMANY"
"306","1438",9,12,79,15.2,0,1.6,52.7,195.1,6.9,"WGS84",53.17829,11.15021,"B32","8","U111","8","mineral","GERMANY"
"307","1439",8,12,80,28.9,1,2.9,27.3,81.9,10.5,"WGS84",53.34357,11.03592,"B16","8","U111","8","mineral","GERMANY"
"308","1440",15,32,52,15.5,0,1.7,40.4,271.1,8.5,"WGS84",53.94041,10.41072,"B32","8","U111","8","mineral","GERMANY"
"309","1441",9,20,72,15.3,0,1.5,55.7,183.7,5,"WGS84",53.8687,10.34957,"B11","8","U111","8","mineral","GERMANY"
"310","1442",27,46,27,15.9,1,1.7,48.8,257.2,18.6,"WGS84",53.81399,9.43836,"B32","8","U111","8","mineral","GERMANY"
"311","1443",12,34,54,11.4,0,1.2,36.9,94.1,6.8,"WGS84",54.1195,10.56574,"B11","8","U111","8","mineral","GERMANY"
"312","1444",37,44,19,29.7,1,3,46.8,128.2,28.1,"WGS84",53.74148,10.68192,"B11","8","U111","8","mineral","GERMANY"
"313","1445",6,21,73,18.2,0,1.4,35.7,90.5,3.8,"WGS84",53.5448,10.46762,"B13","8","U111","8","mineral","GERMANY"
"314","1446",19,29,52,46.5,11,3.8,12.8,53.3,28.2,"WGS84",53.65237,10.52927,"B13","8","U111","8","mineral","GERMANY"
"315","1447",9,19,72,15.2,1,1.5,37.2,105,10.9,"WGS84",53.81178,10.92592,"B13","8","U111","8","mineral","GERMANY"
"316","1448",3,1,96,17.6,0,1.2,70.5,49.9,2.5,"WGS84",53.30502,11.30506,"B55","8","U111","8","mineral","GERMANY"
"317","1449",4,8,88,9.4,1,1.1,55.2,98.5,2.1,"WGS84",53.33961,11.42621,"B18","8","U111","8","mineral","GERMANY"
"318","1450",6,38,57,10.6,0,1.2,33.7,107.1,10.1,"WGS84",53.88214,11.10994,"B11","8","U111","8","mineral","GERMANY"
"319","1451",12,30,58,72.3,2,5.9,13.1,369.4,33.6,"WGS84",53.43672,10.52657,"C10","8","U120","8","mineral","GERMANY"
"320","1452",17,31,52,13.3,4,1.5,42.9,161.2,12.4,"WGS84",54.24397,10.81283,"B13","8","U111","8","mineral","GERMANY"
"321","1453",5,14,82,11.3,0,1.1,57.6,132.2,4.8,"WGS84",53.50248,11.3114,"B32","8","U111","8","mineral","GERMANY"
"322","1454",11,27,62,11.1,0,1.1,27.7,89.7,4.6,"WGS84",53.50422,11.1604,"B13","8","U111","8","mineral","GERMANY"
"323","1455",3,10,86,7.2,0,0.7,94.9,43.4,0,"WGS84",53.57975,10.67933,"E20","8","U364","U111","mineral","GERMANY"
"324","1456",11,29,59,16.8,1,1.5,56.5,317.8,8.8,"WGS84",53.65062,11.0721,"B11","8","U111","8","mineral","GERMANY"
"325","1457",18,30,53,13.8,0,1.4,48.9,140.6,12.7,"WGS84",54.20665,10.99597,"B11","8","U111","8","mineral","GERMANY"
"326","1458",14,29,57,15.9,0,1.7,58.6,218.2,10,"WGS84",54.15183,10.7792,"B32","8","U111","8","mineral","GERMANY"
"327","1459",17,29,54,20.8,2,2.1,80.5,201.3,16,"WGS84",54.11903,10.77896,"B32","8","U111","8","mineral","GERMANY"
"328","1460",17,31,53,14.9,9,1.5,20.5,82.2,14.5,"WGS84",53.81131,10.98751,"B32","8","U111","8","mineral","GERMANY"
"329","1461",12,30,58,21.1,3,1.9,58.2,141.5,10.8,"WGS84",54.58733,9.58251,"B11","8","U111","8","mineral","GERMANY"
"330","1462",9,26,66,19.1,1,1.8,70.8,186.1,9,"WGS84",54.67707,9.51957,"B14","8","U111","8","mineral","GERMANY"
"331","1463",5,23,72,18.9,0,1.5,120.5,205.1,4.4,"WGS84",54.44161,9.18331,"B16","8","U111","8","mineral","GERMANY"
"332","1464",1,2,96,16.2,0,1.2,55.4,46.8,3.7,"WGS84",54.63934,9.17931,"B16","8","U111","8","mineral","GERMANY"
"333","1465",11,29,61,16.5,47,1.3,10.4,85,9,"WGS84",54.29543,8.87908,"E30","8","U400","8","mineral","GERMANY"
"334","1466",48,40,12,47.1,1,4.1,109.7,655.1,26.8,"WGS84",54.36759,8.90787,"C10","E30","U111","U340","mineral","GERMANY"
"335","1467",11,17,72,40.3,0,3.6,48.4,159.6,16.1,"WGS84",54.80142,9.23831,"B16","8","U111","8","mineral","GERMANY"
"336","1468",6,5,89,37.6,0,2.2,56.1,39.9,4.4,"WGS84",54.78285,9.14543,"B16","8","U111","8","mineral","GERMANY"
"337","1469",5,12,83,19.3,0,1.8,143.4,69.7,6.7,"WGS84",54.79887,8.89638,"B16","8","U111","8","mineral","GERMANY"
"338","1470",2,4,94,30.1,0,2.1,65.3,20.4,4.4,"WGS84",54.85494,9.17505,"E20","8","U111","8","mineral","GERMANY"
"339","1471",3,7,90,20.9,2,1.7,92.2,120.3,4.7,"WGS84",54.53061,9.05802,"B16","8","U111","8","mineral","GERMANY"
"340","1472",25,56,19,14.9,31,1.5,63.6,425.2,14.4,"WGS84",54.6012,8.90168,"C10","8","U111","8","mineral","GERMANY"
"341","1473",31,34,34,30.6,0,3.1,108.9,376.6,17.3,"WGS84",54.86928,8.73875,"E20","8","U111","8","mineral","GERMANY"
"342","1478",5,11,85,108.3,0,5.6,46.4,52.5,21.5,"WGS84",54.658,9.30291,"E20","8","U111","8","mineral","GERMANY"
"343","1479",6,9,85,24.9,0,1.6,56.9,143,13,"WGS84",54.47905,9.46022,"E20","8","U111","8","mineral","GERMANY"
"344","1480",58,33,9,109,0,8.7,0,150.6,34.3,"WGS84",54.37065,9.3386,"E20","8","U111","8","organic","GERMANY"
"345","1481",24,31,44,83.8,0,7.4,0,84.7,11,"WGS84",49.48857,6.70069,"E20","8","U111","8","mineral","GERMANY"
"346","1482",19,58,23,27.5,455,1.9,0,74.4,13.3,"WGS84",49.23312,7.24005,"E20","8","U111","8","mineral","GERMANY"
"347","1483",48,43,10,23.1,148,2.3,55.3,408.4,31.1,"WGS84",49.19783,7.26951,"E20","8","U111","8","mineral","GERMANY"
"348","1484",26,59,15,24.1,478,1.9,0,112.1,15.2,"WGS84",49.16254,7.29892,"E20","8","U111","8","mineral","GERMANY"
"349","1485",18,28,54,19.2,2,1.5,10.7,35,8.3,"WGS84",49.41005,7.11975,"E20","8","U111","8","mineral","GERMANY"
"350","1486",16,60,24,15.4,1,1.6,0,54.7,9.5,"WGS84",49.8315,6.73289,"E10","8","U111","8","mineral","GERMANY"
"351","1487",19,35,46,17.6,2,1.7,23.7,166.1,9.3,"WGS84",49.90258,6.70015,"B71","E10","U111","8","mineral","GERMANY"
"352","1488",29,65,6,43,7,4.1,39.9,232.6,31.9,"WGS84",49.93435,6.55856,"B55","8","U111","8","mineral","GERMANY"
"353","1489",19,47,34,13.5,2,1.7,18.7,174.7,13.4,"WGS84",49.44671,7.14518,"C10","8","U400","8","mineral","GERMANY"
"354","1490",15,49,36,15,0,1.8,11.3,65.4,17.4,"WGS84",49.50201,7.19722,"E20","8","U111","8","mineral","GERMANY"
"355","1491",21,39,39,23.9,0,2.2,24.5,104.4,8.9,"WGS84",49.55795,7.27692,"E20","8","U111","8","mineral","GERMANY"
"356","1492",19,40,41,10.8,0,1.2,24,110.6,8.2,"WGS84",49.41613,7.36761,"E20","8","U111","8","mineral","GERMANY"
"357","1493",11,35,54,10.9,1,1.2,43.5,68.3,6.6,"WGS84",49.16822,7.54552,"E20","8","U111","8","mineral","GERMANY"
"358","1495",22,53,25,26.9,1,2.8,0,73.2,12.3,"WGS84",49.56486,7.58084,"E20","8","U111","8","mineral","GERMANY"
"359","1496",32,55,13,16.5,1,2.1,11.5,184.9,17.8,"WGS84",49.61995,7.63347,"E10","8","U111","8","mineral","GERMANY"
"360","1497",20,44,36,9.4,1,1.5,12,83.3,13.1,"WGS84",49.63658,7.57754,"B11","8","U111","8","mineral","GERMANY"
"361","1498",23,47,30,25.7,0,3,58.7,99.6,6.9,"WGS84",49.89523,7.09071,"B16","8","U111","8","mineral","GERMANY"
"362","1499",21,52,27,19.5,0,2.3,28.4,69.7,9.1,"WGS84",50.10639,6.90998,"E20","8","U111","8","mineral","GERMANY"
"363","1500",26,53,21,20.1,3,2.5,51.2,201.2,14.2,"WGS84",50.14225,6.90763,"B14","8","U111","8","mineral","GERMANY"
"364","1501",7,37,56,187.7,1,6.5,16.5,70.3,13.7,"WGS84",50.84845,14.10596,"C20","8","U120","8","organic","GERMANY"
"365","1502",19,76,5,13.4,20,1.5,36.6,151.3,15.5,"WGS84",51.19641,13.36325,"B16","8","U111","8","mineral","GERMANY"
"366","1503",18,74,8,27.3,0,1.6,64.6,234.2,16.7,"WGS84",51.12783,13.24382,"B22","8","U111","8","mineral","GERMANY"
"367","1504",18,79,4,17.3,1,1.7,52.5,928.2,11.6,"WGS84",51.01602,13.37866,"B11","8","U111","8","mineral","GERMANY"
"368","1505",13,82,6,13.2,1,1.4,49.7,85.1,13.6,"WGS84",51.03479,13.35149,"B41","8","U111","8","mineral","GERMANY"
"369","1506",13,65,22,66.4,0,3.4,24.8,74.4,9.5,"WGS84",51.05677,13.21028,"C20","8","U120","8","mineral","GERMANY"
"370","1507",13,55,32,25.2,1,2.2,13.7,124.9,14.6,"WGS84",51.07632,13.15453,"E10","8","U364","8","mineral","GERMANY"
"371","1508",16,49,35,25.9,1,2.3,37.5,228.9,12.7,"WGS84",50.96214,13.37475,"B11","8","U111","8","mineral","GERMANY"
"372","1509",10,36,54,38,2,1.6,12.8,42.7,13.9,"WGS84",50.95615,13.57379,"C10","8","U120","8","mineral","GERMANY"
"373","1510",3,6,91,10.9,0,0.8,38.9,28.7,2.5,"WGS84",51.17161,13.59046,"C10","8","U370","8","mineral","GERMANY"
"374","1511",13,14,73,81,1,5,0,65.9,36.9,"WGS84",51.18866,13.62047,"C10","8","U120","8","mineral","GERMANY"
"375","1512",12,21,67,24.3,0,2.2,21.5,35.2,10.1,"WGS84",51.16802,13.70475,"C10","8","U361","8","mineral","GERMANY"
"376","1513",10,31,59,30.5,1,2.5,124,204.9,8.4,"WGS84",50.93375,13.71454,"C10","E10","U120","U111","mineral","GERMANY"
"377","1514",5,14,81,25.6,1,1.1,0,0,4,"WGS84",51.25499,13.79783,"C20","8","U120","8","mineral","GERMANY"
"378","1515",3,13,85,10.8,1,1.1,30.1,74.2,2.6,"WGS84",51.36457,13.7494,"B14","8","U111","8","mineral","GERMANY"
"379","1516",15,80,6,24.8,0,2.5,13,0,10.2,"WGS84",51.12405,14.44531,"E20","8","U111","8","mineral","GERMANY"
"380","1517",15,50,36,16.8,1,1.8,123.1,201.8,10,"WGS84",50.89965,13.6549,"B11","8","U111","8","mineral","GERMANY"
"381","1518",10,18,72,11.2,0,1.2,26.3,104.2,4.9,"WGS84",51.27753,13.6562,"B32","8","U111","8","mineral","GERMANY"
"382","1519",15,63,22,11.3,1,1.3,26.8,101,9.7,"WGS84",51.27227,13.22535,"B11","8","U111","8","mineral","GERMANY"
"383","1520",7,70,23,12.8,0,1.3,48.6,152.4,7.4,"WGS84",51.29258,13.14065,"B13","8","U111","8","mineral","GERMANY"
"384","1521",8,58,33,14.1,2,1.5,53,239.8,9.4,"WGS84",51.34646,13.14434,"B11","8","U111","8","mineral","GERMANY"
"385","1522",10,54,36,12.8,0,1.3,23.4,113.1,9.8,"WGS84",51.30066,12.82547,"B15","8","U111","8","mineral","GERMANY"
"386","1523",16,73,11,22.6,0,1.8,30.3,134.7,6.9,"WGS84",51.08011,13.0119,"C10","8","U120","8","mineral","GERMANY"
"387","1524",18,79,3,22.4,0,1.9,14.8,105.7,9.8,"WGS84",51.1376,12.87271,"C10","8","U120","8","mineral","GERMANY"
"388","1525",15,71,14,103.7,1,4,20.5,0,13.9,"WGS84",51.12243,12.75733,"C20","8","U120","8","mineral","GERMANY"
"389","1526",15,56,29,12.7,2,1.2,67.3,478.4,12.9,"WGS84",51.03716,12.55253,"B21","8","U111","8","mineral","GERMANY"
"390","1528",13,60,27,30,0,1.9,16.2,83.8,6.7,"WGS84",50.97735,12.80573,"C10","8","U120","8","mineral","GERMANY"
"391","1529",10,42,47,136,0,7.6,53.7,77.6,16.1,"WGS84",50.94073,12.83198,"C10","8","U120","8","organic","GERMANY"
